date_id,date,Year,Month,Day
15108,2061-05-12,2061,5,12
15109,2061-05-13,2061,5,13
15110,2061-05-14,2061,5,14
15111,2061-05-15,2061,5,15
15112,2061-05-16,2061,5,16
15113,2061-05-17,2061,5,17
15114,2061-05-18,2061,5,18
15115,2061-05-19,2061,5,19
15116,2061-05-20,2061,5,20
15117,2061-05-21,2061,5,21
15118,2061-05-22,2061,5,22
15119,2061-05-23,2061,5,23
15120,2061-05-24,2061,5,24
15121,2061-05-25,2061,5,25
15122,2061-05-26,2061,5,26
15123,2061-05-27,2061,5,27
15124,2061-05-28,2061,5,28
15125,2061-05-29,2061,5,29
15126,2061-05-30,2061,5,30
15127,2061-05-31,2061,5,31
15128,2061-06-01,2061,6,1
15129,2061-06-02,2061,6,2
15130,2061-06-03,2061,6,3
15131,2061-06-04,2061,6,4
15132,2061-06-05,2061,6,5
15133,2061-06-06,2061,6,6
15134,2061-06-07,2061,6,7
15135,2061-06-08,2061,6,8
15136,2061-06-09,2061,6,9
15137,2061-06-10,2061,6,10
15138,2061-06-11,2061,6,11
15139,2061-06-12,2061,6,12
15140,2061-06-13,2061,6,13
15141,2061-06-14,2061,6,14
15142,2061-06-15,2061,6,15
15143,2061-06-16,2061,6,16
15144,2061-06-17,2061,6,17
15145,2061-06-18,2061,6,18
15146,2061-06-19,2061,6,19
15147,2061-06-20,2061,6,20
15148,2061-06-21,2061,6,21
15149,2061-06-22,2061,6,22
15150,2061-06-23,2061,6,23
15151,2061-06-24,2061,6,24
15152,2061-06-25,2061,6,25
15153,2061-06-26,2061,6,26
15154,2061-06-27,2061,6,27
15155,2061-06-28,2061,6,28
15156,2061-06-29,2061,6,29
15157,2061-06-30,2061,6,30
15158,2061-07-01,2061,7,1
15159,2061-07-02,2061,7,2
15160,2061-07-03,2061,7,3
15161,2061-07-04,2061,7,4
15162,2061-07-05,2061,7,5
15163,2061-07-06,2061,7,6
15164,2061-07-07,2061,7,7
15165,2061-07-08,2061,7,8
15166,2061-07-09,2061,7,9
15167,2061-07-10,2061,7,10
15168,2061-07-11,2061,7,11
15169,2061-07-12,2061,7,12
15170,2061-07-13,2061,7,13
15171,2061-07-14,2061,7,14
15172,2061-07-15,2061,7,15
15173,2061-07-16,2061,7,16
15174,2061-07-17,2061,7,17
15175,2061-07-18,2061,7,18
15176,2061-07-19,2061,7,19
15177,2061-07-20,2061,7,20
15178,2061-07-21,2061,7,21
15179,2061-07-22,2061,7,22
15180,2061-07-23,2061,7,23
15181,2061-07-24,2061,7,24
15182,2061-07-25,2061,7,25
15183,2061-07-26,2061,7,26
15184,2061-07-27,2061,7,27
15185,2061-07-28,2061,7,28
15186,2061-07-29,2061,7,29
15187,2061-07-30,2061,7,30
15188,2061-07-31,2061,7,31
15189,2061-08-01,2061,8,1
15190,2061-08-02,2061,8,2
15191,2061-08-03,2061,8,3
15192,2061-08-04,2061,8,4
15193,2061-08-05,2061,8,5
15194,2061-08-06,2061,8,6
15195,2061-08-07,2061,8,7
15196,2061-08-08,2061,8,8
15197,2061-08-09,2061,8,9
15198,2061-08-10,2061,8,10
15199,2061-08-11,2061,8,11
15200,2061-08-12,2061,8,12
15201,2061-08-13,2061,8,13
15202,2061-08-14,2061,8,14
15203,2061-08-15,2061,8,15
15204,2061-08-16,2061,8,16
15205,2061-08-17,2061,8,17
15206,2061-08-18,2061,8,18
15207,2061-08-19,2061,8,19
15208,2061-08-20,2061,8,20
15209,2061-08-21,2061,8,21
15210,2061-08-22,2061,8,22
15211,2061-08-23,2061,8,23
15212,2061-08-24,2061,8,24
15213,2061-08-25,2061,8,25
15214,2061-08-26,2061,8,26
15215,2061-08-27,2061,8,27
15216,2061-08-28,2061,8,28
15217,2061-08-29,2061,8,29
15218,2061-08-30,2061,8,30
15219,2061-08-31,2061,8,31
15220,2061-09-01,2061,9,1
15221,2061-09-02,2061,9,2
15222,2061-09-03,2061,9,3
15223,2061-09-04,2061,9,4
15224,2061-09-05,2061,9,5
15225,2061-09-06,2061,9,6
15226,2061-09-07,2061,9,7
15227,2061-09-08,2061,9,8
15228,2061-09-09,2061,9,9
15229,2061-09-10,2061,9,10
15230,2061-09-11,2061,9,11
15231,2061-09-12,2061,9,12
15232,2061-09-13,2061,9,13
15233,2061-09-14,2061,9,14
15234,2061-09-15,2061,9,15
15235,2061-09-16,2061,9,16
15236,2061-09-17,2061,9,17
15237,2061-09-18,2061,9,18
15238,2061-09-19,2061,9,19
15239,2061-09-20,2061,9,20
15240,2061-09-21,2061,9,21
15241,2061-09-22,2061,9,22
15242,2061-09-23,2061,9,23
15243,2061-09-24,2061,9,24
15244,2061-09-25,2061,9,25
15245,2061-09-26,2061,9,26
15246,2061-09-27,2061,9,27
15247,2061-09-28,2061,9,28
15248,2061-09-29,2061,9,29
15249,2061-09-30,2061,9,30
15250,2061-10-01,2061,10,1
15251,2061-10-02,2061,10,2
15252,2061-10-03,2061,10,3
15253,2061-10-04,2061,10,4
15254,2061-10-05,2061,10,5
15255,2061-10-06,2061,10,6
15256,2061-10-07,2061,10,7
15257,2061-10-08,2061,10,8
15258,2061-10-09,2061,10,9
15259,2061-10-10,2061,10,10
15260,2061-10-11,2061,10,11
15261,2061-10-12,2061,10,12
15262,2061-10-13,2061,10,13
15263,2061-10-14,2061,10,14
15264,2061-10-15,2061,10,15
15265,2061-10-16,2061,10,16
15266,2061-10-17,2061,10,17
15267,2061-10-18,2061,10,18
15268,2061-10-19,2061,10,19
15269,2061-10-20,2061,10,20
15270,2061-10-21,2061,10,21
15271,2061-10-22,2061,10,22
15272,2061-10-23,2061,10,23
15273,2061-10-24,2061,10,24
15274,2061-10-25,2061,10,25
15275,2061-10-26,2061,10,26
15276,2061-10-27,2061,10,27
15277,2061-10-28,2061,10,28
15278,2061-10-29,2061,10,29
15279,2061-10-30,2061,10,30
15280,2061-10-31,2061,10,31
15281,2061-11-01,2061,11,1
15282,2061-11-02,2061,11,2
15283,2061-11-03,2061,11,3
15284,2061-11-04,2061,11,4
15285,2061-11-05,2061,11,5
15286,2061-11-06,2061,11,6
15287,2061-11-07,2061,11,7
15288,2061-11-08,2061,11,8
15289,2061-11-09,2061,11,9
15290,2061-11-10,2061,11,10
15291,2061-11-11,2061,11,11
15292,2061-11-12,2061,11,12
15293,2061-11-13,2061,11,13
15294,2061-11-14,2061,11,14
15295,2061-11-15,2061,11,15
15296,2061-11-16,2061,11,16
15297,2061-11-17,2061,11,17
15298,2061-11-18,2061,11,18
15299,2061-11-19,2061,11,19
15300,2061-11-20,2061,11,20
15301,2061-11-21,2061,11,21
15302,2061-11-22,2061,11,22
15303,2061-11-23,2061,11,23
15304,2061-11-24,2061,11,24
15305,2061-11-25,2061,11,25
15306,2061-11-26,2061,11,26
15307,2061-11-27,2061,11,27
15308,2061-11-28,2061,11,28
15309,2061-11-29,2061,11,29
15310,2061-11-30,2061,11,30
15311,2061-12-01,2061,12,1
15312,2061-12-02,2061,12,2
15313,2061-12-03,2061,12,3
15314,2061-12-04,2061,12,4
15315,2061-12-05,2061,12,5
15316,2061-12-06,2061,12,6
15317,2061-12-07,2061,12,7
15318,2061-12-08,2061,12,8
15319,2061-12-09,2061,12,9
15320,2061-12-10,2061,12,10
15321,2061-12-11,2061,12,11
15322,2061-12-12,2061,12,12
15323,2061-12-13,2061,12,13
15324,2061-12-14,2061,12,14
15325,2061-12-15,2061,12,15
15326,2061-12-16,2061,12,16
15327,2061-12-17,2061,12,17
15328,2061-12-18,2061,12,18
15329,2061-12-19,2061,12,19
15330,2061-12-20,2061,12,20
15331,2061-12-21,2061,12,21
15332,2061-12-22,2061,12,22
15333,2061-12-23,2061,12,23
15334,2061-12-24,2061,12,24
15335,2061-12-25,2061,12,25
15336,2061-12-26,2061,12,26
15337,2061-12-27,2061,12,27
15338,2061-12-28,2061,12,28
15339,2061-12-29,2061,12,29
15340,2061-12-30,2061,12,30
15341,2061-12-31,2061,12,31
15342,2062-01-01,2062,1,1
15343,2062-01-02,2062,1,2
15344,2062-01-03,2062,1,3
15345,2062-01-04,2062,1,4
15346,2062-01-05,2062,1,5
15347,2062-01-06,2062,1,6
15348,2062-01-07,2062,1,7
15349,2062-01-08,2062,1,8
15350,2062-01-09,2062,1,9
15351,2062-01-10,2062,1,10
15352,2062-01-11,2062,1,11
15353,2062-01-12,2062,1,12
15354,2062-01-13,2062,1,13
15355,2062-01-14,2062,1,14
15356,2062-01-15,2062,1,15
15357,2062-01-16,2062,1,16
15358,2062-01-17,2062,1,17
15359,2062-01-18,2062,1,18
15360,2062-01-19,2062,1,19
15361,2062-01-20,2062,1,20
15362,2062-01-21,2062,1,21
15363,2062-01-22,2062,1,22
15364,2062-01-23,2062,1,23
15365,2062-01-24,2062,1,24
15366,2062-01-25,2062,1,25
15367,2062-01-26,2062,1,26
15368,2062-01-27,2062,1,27
15369,2062-01-28,2062,1,28
15370,2062-01-29,2062,1,29
15371,2062-01-30,2062,1,30
15372,2062-01-31,2062,1,31
15373,2062-02-01,2062,2,1
15374,2062-02-02,2062,2,2
15375,2062-02-03,2062,2,3
15376,2062-02-04,2062,2,4
15377,2062-02-05,2062,2,5
15378,2062-02-06,2062,2,6
15379,2062-02-07,2062,2,7
15380,2062-02-08,2062,2,8
15381,2062-02-09,2062,2,9
15382,2062-02-10,2062,2,10
15383,2062-02-11,2062,2,11
15384,2062-02-12,2062,2,12
15385,2062-02-13,2062,2,13
15386,2062-02-14,2062,2,14
15387,2062-02-15,2062,2,15
15388,2062-02-16,2062,2,16
15389,2062-02-17,2062,2,17
15390,2062-02-18,2062,2,18
15391,2062-02-19,2062,2,19
15392,2062-02-20,2062,2,20
15393,2062-02-21,2062,2,21
15394,2062-02-22,2062,2,22
15395,2062-02-23,2062,2,23
15396,2062-02-24,2062,2,24
15397,2062-02-25,2062,2,25
15398,2062-02-26,2062,2,26
15399,2062-02-27,2062,2,27
15400,2062-02-28,2062,2,28
15401,2062-03-01,2062,3,1
15402,2062-03-02,2062,3,2
15403,2062-03-03,2062,3,3
15404,2062-03-04,2062,3,4
15405,2062-03-05,2062,3,5
15406,2062-03-06,2062,3,6
15407,2062-03-07,2062,3,7
15408,2062-03-08,2062,3,8
15409,2062-03-09,2062,3,9
15410,2062-03-10,2062,3,10
15411,2062-03-11,2062,3,11
15412,2062-03-12,2062,3,12
15413,2062-03-13,2062,3,13
15414,2062-03-14,2062,3,14
15415,2062-03-15,2062,3,15
15416,2062-03-16,2062,3,16
15417,2062-03-17,2062,3,17
15418,2062-03-18,2062,3,18
15419,2062-03-19,2062,3,19
15420,2062-03-20,2062,3,20
15421,2062-03-21,2062,3,21
15422,2062-03-22,2062,3,22
15423,2062-03-23,2062,3,23
15424,2062-03-24,2062,3,24
15425,2062-03-25,2062,3,25
15426,2062-03-26,2062,3,26
15427,2062-03-27,2062,3,27
15428,2062-03-28,2062,3,28
15429,2062-03-29,2062,3,29
15430,2062-03-30,2062,3,30
15431,2062-03-31,2062,3,31
15432,2062-04-01,2062,4,1
15433,2062-04-02,2062,4,2
15434,2062-04-03,2062,4,3
15435,2062-04-04,2062,4,4
15436,2062-04-05,2062,4,5
15437,2062-04-06,2062,4,6
15438,2062-04-07,2062,4,7
15439,2062-04-08,2062,4,8
15440,2062-04-09,2062,4,9
15441,2062-04-10,2062,4,10
15442,2062-04-11,2062,4,11
15443,2062-04-12,2062,4,12
15444,2062-04-13,2062,4,13
15445,2062-04-14,2062,4,14
15446,2062-04-15,2062,4,15
15447,2062-04-16,2062,4,16
15448,2062-04-17,2062,4,17
15449,2062-04-18,2062,4,18
15450,2062-04-19,2062,4,19
15451,2062-04-20,2062,4,20
15452,2062-04-21,2062,4,21
15453,2062-04-22,2062,4,22
15454,2062-04-23,2062,4,23
15455,2062-04-24,2062,4,24
15456,2062-04-25,2062,4,25
15457,2062-04-26,2062,4,26
15458,2062-04-27,2062,4,27
15459,2062-04-28,2062,4,28
15460,2062-04-29,2062,4,29
15461,2062-04-30,2062,4,30
15462,2062-05-01,2062,5,1
15463,2062-05-02,2062,5,2
15464,2062-05-03,2062,5,3
15465,2062-05-04,2062,5,4
15466,2062-05-05,2062,5,5
15467,2062-05-06,2062,5,6
15468,2062-05-07,2062,5,7
15469,2062-05-08,2062,5,8
15470,2062-05-09,2062,5,9
15471,2062-05-10,2062,5,10
15472,2062-05-11,2062,5,11
15473,2062-05-12,2062,5,12
15474,2062-05-13,2062,5,13
15475,2062-05-14,2062,5,14
15476,2062-05-15,2062,5,15
15477,2062-05-16,2062,5,16
15478,2062-05-17,2062,5,17
15479,2062-05-18,2062,5,18
15480,2062-05-19,2062,5,19
15481,2062-05-20,2062,5,20
15482,2062-05-21,2062,5,21
15483,2062-05-22,2062,5,22
15484,2062-05-23,2062,5,23
15485,2062-05-24,2062,5,24
15486,2062-05-25,2062,5,25
15487,2062-05-26,2062,5,26
15488,2062-05-27,2062,5,27
15489,2062-05-28,2062,5,28
15490,2062-05-29,2062,5,29
15491,2062-05-30,2062,5,30
15492,2062-05-31,2062,5,31
15493,2062-06-01,2062,6,1
15494,2062-06-02,2062,6,2
15495,2062-06-03,2062,6,3
15496,2062-06-04,2062,6,4
15497,2062-06-05,2062,6,5
15498,2062-06-06,2062,6,6
15499,2062-06-07,2062,6,7
15500,2062-06-08,2062,6,8
15501,2062-06-09,2062,6,9
15502,2062-06-10,2062,6,10
15503,2062-06-11,2062,6,11
15504,2062-06-12,2062,6,12
15505,2062-06-13,2062,6,13
15506,2062-06-14,2062,6,14
15507,2062-06-15,2062,6,15
15508,2062-06-16,2062,6,16
15509,2062-06-17,2062,6,17
15510,2062-06-18,2062,6,18
15511,2062-06-19,2062,6,19
15512,2062-06-20,2062,6,20
15513,2062-06-21,2062,6,21
15514,2062-06-22,2062,6,22
15515,2062-06-23,2062,6,23
15516,2062-06-24,2062,6,24
15517,2062-06-25,2062,6,25
15518,2062-06-26,2062,6,26
15519,2062-06-27,2062,6,27
15520,2062-06-28,2062,6,28
15521,2062-06-29,2062,6,29
15522,2062-06-30,2062,6,30
15523,2062-07-01,2062,7,1
15524,2062-07-02,2062,7,2
15525,2062-07-03,2062,7,3
15526,2062-07-04,2062,7,4
15527,2062-07-05,2062,7,5
15528,2062-07-06,2062,7,6
15529,2062-07-07,2062,7,7
15530,2062-07-08,2062,7,8
15531,2062-07-09,2062,7,9
15532,2062-07-10,2062,7,10
15533,2062-07-11,2062,7,11
15534,2062-07-12,2062,7,12
15535,2062-07-13,2062,7,13
15536,2062-07-14,2062,7,14
15537,2062-07-15,2062,7,15
15538,2062-07-16,2062,7,16
15539,2062-07-17,2062,7,17
15540,2062-07-18,2062,7,18
15541,2062-07-19,2062,7,19
15542,2062-07-20,2062,7,20
15543,2062-07-21,2062,7,21
15544,2062-07-22,2062,7,22
15545,2062-07-23,2062,7,23
15546,2062-07-24,2062,7,24
15547,2062-07-25,2062,7,25
15548,2062-07-26,2062,7,26
15549,2062-07-27,2062,7,27
15550,2062-07-28,2062,7,28
15551,2062-07-29,2062,7,29
15552,2062-07-30,2062,7,30
15553,2062-07-31,2062,7,31
15554,2062-08-01,2062,8,1
15555,2062-08-02,2062,8,2
15556,2062-08-03,2062,8,3
15557,2062-08-04,2062,8,4
15558,2062-08-05,2062,8,5
15559,2062-08-06,2062,8,6
15560,2062-08-07,2062,8,7
15561,2062-08-08,2062,8,8
15562,2062-08-09,2062,8,9
15563,2062-08-10,2062,8,10
15564,2062-08-11,2062,8,11
15565,2062-08-12,2062,8,12
15566,2062-08-13,2062,8,13
15567,2062-08-14,2062,8,14
15568,2062-08-15,2062,8,15
15569,2062-08-16,2062,8,16
15570,2062-08-17,2062,8,17
15571,2062-08-18,2062,8,18
15572,2062-08-19,2062,8,19
15573,2062-08-20,2062,8,20
15574,2062-08-21,2062,8,21
15575,2062-08-22,2062,8,22
15576,2062-08-23,2062,8,23
15577,2062-08-24,2062,8,24
15578,2062-08-25,2062,8,25
15579,2062-08-26,2062,8,26
15580,2062-08-27,2062,8,27
15581,2062-08-28,2062,8,28
15582,2062-08-29,2062,8,29
15583,2062-08-30,2062,8,30
15584,2062-08-31,2062,8,31
15585,2062-09-01,2062,9,1
15586,2062-09-02,2062,9,2
15587,2062-09-03,2062,9,3
15588,2062-09-04,2062,9,4
15589,2062-09-05,2062,9,5
15590,2062-09-06,2062,9,6
15591,2062-09-07,2062,9,7
15592,2062-09-08,2062,9,8
15593,2062-09-09,2062,9,9
15594,2062-09-10,2062,9,10
15595,2062-09-11,2062,9,11
15596,2062-09-12,2062,9,12
15597,2062-09-13,2062,9,13
15598,2062-09-14,2062,9,14
15599,2062-09-15,2062,9,15
15600,2062-09-16,2062,9,16
15601,2062-09-17,2062,9,17
15602,2062-09-18,2062,9,18
15603,2062-09-19,2062,9,19
15604,2062-09-20,2062,9,20
15605,2062-09-21,2062,9,21
15606,2062-09-22,2062,9,22
15607,2062-09-23,2062,9,23
15608,2062-09-24,2062,9,24
15609,2062-09-25,2062,9,25
15610,2062-09-26,2062,9,26
15611,2062-09-27,2062,9,27
15612,2062-09-28,2062,9,28
15613,2062-09-29,2062,9,29
15614,2062-09-30,2062,9,30
15615,2062-10-01,2062,10,1
15616,2062-10-02,2062,10,2
15617,2062-10-03,2062,10,3
15618,2062-10-04,2062,10,4
15619,2062-10-05,2062,10,5
15620,2062-10-06,2062,10,6
15621,2062-10-07,2062,10,7
15622,2062-10-08,2062,10,8
15623,2062-10-09,2062,10,9
15624,2062-10-10,2062,10,10
15625,2062-10-11,2062,10,11
15626,2062-10-12,2062,10,12
15627,2062-10-13,2062,10,13
15628,2062-10-14,2062,10,14
15629,2062-10-15,2062,10,15
15630,2062-10-16,2062,10,16
15631,2062-10-17,2062,10,17
15632,2062-10-18,2062,10,18
15633,2062-10-19,2062,10,19
15634,2062-10-20,2062,10,20
15635,2062-10-21,2062,10,21
15636,2062-10-22,2062,10,22
15637,2062-10-23,2062,10,23
15638,2062-10-24,2062,10,24
15639,2062-10-25,2062,10,25
15640,2062-10-26,2062,10,26
15641,2062-10-27,2062,10,27
15642,2062-10-28,2062,10,28
15643,2062-10-29,2062,10,29
15644,2062-10-30,2062,10,30
15645,2062-10-31,2062,10,31
15646,2062-11-01,2062,11,1
15647,2062-11-02,2062,11,2
15648,2062-11-03,2062,11,3
15649,2062-11-04,2062,11,4
15650,2062-11-05,2062,11,5
15651,2062-11-06,2062,11,6
15652,2062-11-07,2062,11,7
15653,2062-11-08,2062,11,8
15654,2062-11-09,2062,11,9
15655,2062-11-10,2062,11,10
15656,2062-11-11,2062,11,11
15657,2062-11-12,2062,11,12
15658,2062-11-13,2062,11,13
15659,2062-11-14,2062,11,14
15660,2062-11-15,2062,11,15
15661,2062-11-16,2062,11,16
15662,2062-11-17,2062,11,17
15663,2062-11-18,2062,11,18
15664,2062-11-19,2062,11,19
15665,2062-11-20,2062,11,20
15666,2062-11-21,2062,11,21
15667,2062-11-22,2062,11,22
15668,2062-11-23,2062,11,23
15669,2062-11-24,2062,11,24
15670,2062-11-25,2062,11,25
15671,2062-11-26,2062,11,26
15672,2062-11-27,2062,11,27
15673,2062-11-28,2062,11,28
15674,2062-11-29,2062,11,29
15675,2062-11-30,2062,11,30
15676,2062-12-01,2062,12,1
15677,2062-12-02,2062,12,2
15678,2062-12-03,2062,12,3
15679,2062-12-04,2062,12,4
15680,2062-12-05,2062,12,5
15681,2062-12-06,2062,12,6
15682,2062-12-07,2062,12,7
15683,2062-12-08,2062,12,8
15684,2062-12-09,2062,12,9
15685,2062-12-10,2062,12,10
15686,2062-12-11,2062,12,11
15687,2062-12-12,2062,12,12
15688,2062-12-13,2062,12,13
15689,2062-12-14,2062,12,14
15690,2062-12-15,2062,12,15
15691,2062-12-16,2062,12,16
15692,2062-12-17,2062,12,17
15693,2062-12-18,2062,12,18
15694,2062-12-19,2062,12,19
15695,2062-12-20,2062,12,20
15696,2062-12-21,2062,12,21
15697,2062-12-22,2062,12,22
15698,2062-12-23,2062,12,23
15699,2062-12-24,2062,12,24
15700,2062-12-25,2062,12,25
15701,2062-12-26,2062,12,26
15702,2062-12-27,2062,12,27
15703,2062-12-28,2062,12,28
15704,2062-12-29,2062,12,29
15705,2062-12-30,2062,12,30
15706,2062-12-31,2062,12,31
15707,2063-01-01,2063,1,1
15708,2063-01-02,2063,1,2
15709,2063-01-03,2063,1,3
15710,2063-01-04,2063,1,4
15711,2063-01-05,2063,1,5
15712,2063-01-06,2063,1,6
15713,2063-01-07,2063,1,7
15714,2063-01-08,2063,1,8
15715,2063-01-09,2063,1,9
15716,2063-01-10,2063,1,10
15717,2063-01-11,2063,1,11
15718,2063-01-12,2063,1,12
15719,2063-01-13,2063,1,13
15720,2063-01-14,2063,1,14
15721,2063-01-15,2063,1,15
15722,2063-01-16,2063,1,16
15723,2063-01-17,2063,1,17
15724,2063-01-18,2063,1,18
15725,2063-01-19,2063,1,19
15726,2063-01-20,2063,1,20
15727,2063-01-21,2063,1,21
15728,2063-01-22,2063,1,22
15729,2063-01-23,2063,1,23
15730,2063-01-24,2063,1,24
15731,2063-01-25,2063,1,25
15732,2063-01-26,2063,1,26
15733,2063-01-27,2063,1,27
15734,2063-01-28,2063,1,28
15735,2063-01-29,2063,1,29
15736,2063-01-30,2063,1,30
15737,2063-01-31,2063,1,31
15738,2063-02-01,2063,2,1
15739,2063-02-02,2063,2,2
15740,2063-02-03,2063,2,3
15741,2063-02-04,2063,2,4
15742,2063-02-05,2063,2,5
15743,2063-02-06,2063,2,6
15744,2063-02-07,2063,2,7
15745,2063-02-08,2063,2,8
15746,2063-02-09,2063,2,9
15747,2063-02-10,2063,2,10
15748,2063-02-11,2063,2,11
15749,2063-02-12,2063,2,12
15750,2063-02-13,2063,2,13
15751,2063-02-14,2063,2,14
15752,2063-02-15,2063,2,15
15753,2063-02-16,2063,2,16
15754,2063-02-17,2063,2,17
15755,2063-02-18,2063,2,18
15756,2063-02-19,2063,2,19
15757,2063-02-20,2063,2,20
15758,2063-02-21,2063,2,21
15759,2063-02-22,2063,2,22
15760,2063-02-23,2063,2,23
15761,2063-02-24,2063,2,24
15762,2063-02-25,2063,2,25
15763,2063-02-26,2063,2,26
15764,2063-02-27,2063,2,27
15765,2063-02-28,2063,2,28
15766,2063-03-01,2063,3,1
15767,2063-03-02,2063,3,2
15768,2063-03-03,2063,3,3
15769,2063-03-04,2063,3,4
15770,2063-03-05,2063,3,5
15771,2063-03-06,2063,3,6
15772,2063-03-07,2063,3,7
15773,2063-03-08,2063,3,8
15774,2063-03-09,2063,3,9
15775,2063-03-10,2063,3,10
15776,2063-03-11,2063,3,11
15777,2063-03-12,2063,3,12
15778,2063-03-13,2063,3,13
15779,2063-03-14,2063,3,14
15780,2063-03-15,2063,3,15
15781,2063-03-16,2063,3,16
15782,2063-03-17,2063,3,17
15783,2063-03-18,2063,3,18
15784,2063-03-19,2063,3,19
15785,2063-03-20,2063,3,20
15786,2063-03-21,2063,3,21
15787,2063-03-22,2063,3,22
15788,2063-03-23,2063,3,23
15789,2063-03-24,2063,3,24
15790,2063-03-25,2063,3,25
15791,2063-03-26,2063,3,26
15792,2063-03-27,2063,3,27
15793,2063-03-28,2063,3,28
15794,2063-03-29,2063,3,29
15795,2063-03-30,2063,3,30
15796,2063-03-31,2063,3,31
15797,2063-04-01,2063,4,1
15798,2063-04-02,2063,4,2
15799,2063-04-03,2063,4,3
15800,2063-04-04,2063,4,4
15801,2063-04-05,2063,4,5
15802,2063-04-06,2063,4,6
15803,2063-04-07,2063,4,7
15804,2063-04-08,2063,4,8
15805,2063-04-09,2063,4,9
15806,2063-04-10,2063,4,10
15807,2063-04-11,2063,4,11
15808,2063-04-12,2063,4,12
15809,2063-04-13,2063,4,13
15810,2063-04-14,2063,4,14
15811,2063-04-15,2063,4,15
15812,2063-04-16,2063,4,16
15813,2063-04-17,2063,4,17
15814,2063-04-18,2063,4,18
15815,2063-04-19,2063,4,19
15816,2063-04-20,2063,4,20
15817,2063-04-21,2063,4,21
15818,2063-04-22,2063,4,22
15819,2063-04-23,2063,4,23
15820,2063-04-24,2063,4,24
15821,2063-04-25,2063,4,25
15822,2063-04-26,2063,4,26
15823,2063-04-27,2063,4,27
15824,2063-04-28,2063,4,28
15825,2063-04-29,2063,4,29
15826,2063-04-30,2063,4,30
15827,2063-05-01,2063,5,1
15828,2063-05-02,2063,5,2
15829,2063-05-03,2063,5,3
15830,2063-05-04,2063,5,4
15831,2063-05-05,2063,5,5
15832,2063-05-06,2063,5,6
15833,2063-05-07,2063,5,7
15834,2063-05-08,2063,5,8
15835,2063-05-09,2063,5,9
15836,2063-05-10,2063,5,10
15837,2063-05-11,2063,5,11
15838,2063-05-12,2063,5,12
15839,2063-05-13,2063,5,13
15840,2063-05-14,2063,5,14
15841,2063-05-15,2063,5,15
15842,2063-05-16,2063,5,16
15843,2063-05-17,2063,5,17
15844,2063-05-18,2063,5,18
15845,2063-05-19,2063,5,19
15846,2063-05-20,2063,5,20
15847,2063-05-21,2063,5,21
15848,2063-05-22,2063,5,22
15849,2063-05-23,2063,5,23
15850,2063-05-24,2063,5,24
15851,2063-05-25,2063,5,25
15852,2063-05-26,2063,5,26
15853,2063-05-27,2063,5,27
15854,2063-05-28,2063,5,28
15855,2063-05-29,2063,5,29
15856,2063-05-30,2063,5,30
15857,2063-05-31,2063,5,31
15858,2063-06-01,2063,6,1
15859,2063-06-02,2063,6,2
15860,2063-06-03,2063,6,3
15861,2063-06-04,2063,6,4
15862,2063-06-05,2063,6,5
15863,2063-06-06,2063,6,6
15864,2063-06-07,2063,6,7
15865,2063-06-08,2063,6,8
15866,2063-06-09,2063,6,9
15867,2063-06-10,2063,6,10
15868,2063-06-11,2063,6,11
15869,2063-06-12,2063,6,12
15870,2063-06-13,2063,6,13
15871,2063-06-14,2063,6,14
15872,2063-06-15,2063,6,15
15873,2063-06-16,2063,6,16
15874,2063-06-17,2063,6,17
15875,2063-06-18,2063,6,18
15876,2063-06-19,2063,6,19
15877,2063-06-20,2063,6,20
15878,2063-06-21,2063,6,21
15879,2063-06-22,2063,6,22
15880,2063-06-23,2063,6,23
15881,2063-06-24,2063,6,24
15882,2063-06-25,2063,6,25
15883,2063-06-26,2063,6,26
15884,2063-06-27,2063,6,27
15885,2063-06-28,2063,6,28
15886,2063-06-29,2063,6,29
15887,2063-06-30,2063,6,30
15888,2063-07-01,2063,7,1
15889,2063-07-02,2063,7,2
15890,2063-07-03,2063,7,3
15891,2063-07-04,2063,7,4
15892,2063-07-05,2063,7,5
15893,2063-07-06,2063,7,6
15894,2063-07-07,2063,7,7
15895,2063-07-08,2063,7,8
15896,2063-07-09,2063,7,9
15897,2063-07-10,2063,7,10
15898,2063-07-11,2063,7,11
15899,2063-07-12,2063,7,12
15900,2063-07-13,2063,7,13
15901,2063-07-14,2063,7,14
15902,2063-07-15,2063,7,15
15903,2063-07-16,2063,7,16
15904,2063-07-17,2063,7,17
15905,2063-07-18,2063,7,18
15906,2063-07-19,2063,7,19
15907,2063-07-20,2063,7,20
15908,2063-07-21,2063,7,21
15909,2063-07-22,2063,7,22
15910,2063-07-23,2063,7,23
15911,2063-07-24,2063,7,24
15912,2063-07-25,2063,7,25
15913,2063-07-26,2063,7,26
15914,2063-07-27,2063,7,27
15915,2063-07-28,2063,7,28
15916,2063-07-29,2063,7,29
15917,2063-07-30,2063,7,30
15918,2063-07-31,2063,7,31
15919,2063-08-01,2063,8,1
15920,2063-08-02,2063,8,2
15921,2063-08-03,2063,8,3
15922,2063-08-04,2063,8,4
15923,2063-08-05,2063,8,5
15924,2063-08-06,2063,8,6
15925,2063-08-07,2063,8,7
15926,2063-08-08,2063,8,8
15927,2063-08-09,2063,8,9
15928,2063-08-10,2063,8,10
15929,2063-08-11,2063,8,11
